positioning_time,quality,direction,Gps.speed,Gps.flag,Speed.speed,pulse,Speed.flag,Back,Brake+Back,COG,No fix,DR,3D,3D+DR,lat,lng,seq_no,status,satellite_num,pdop,altitude,ACC OFF,ACC ON
20190802T204535+0900,1,12,31.7,1,31.1,22,1,,,0,,,-50,,25.044505,121.521529,,2,5,8.6,49.2,,
,,,31.7,,28.5,20,1,,,0,,,,,,,,,,,,,
20190802T204536+0900,6,13,28.8,1,28.5,20,1,,,1,,-50,,,25.044577,121.521547,,1,0,50,49.2,,
,,,28.8,,26.4,18,1,,,1,,,,,,,,,,,,,
20190802T204537+0900,1,13,26,1,24.3,18,1,,,0,,,-50,,25.044642,121.521564,,2,6,3.5,49,,
,,,26,,22.4,15,1,,,0,,,,,,,,,,,,,
20190802T204538+0900,1,12,21.6,1,21.1,15,1,,,1,,,-50,,25.044698,121.521579,,2,7,2.5,49,,
,,,21.6,,19.9,14,1,,,1,,,,,,,,,,,,,
20190802T204539+0900,1,12,20.2,1,18.6,14,1,,,0,,,-50,,25.044751,121.521588,,2,7,5.1,49.2,,
,,,20.2,,17,11,1,,,0,,,,,,,,,,,,,
20190802T204540+0900,1,13,15.8,1,15.1,11,1,,,1,,,-50,,25.044791,121.521602,,2,7,5.1,49,,
,,,15.8,,13,9,1,,,1,,,,,,,,,,,,,
20190802T204541+0900,1,13,13,1,11,9,1,,,0,,,-50,,25.044823,121.521612,,2,6,6,48.7,,
,,,13,,9,6,1,,,0,,,,,,,,,,,,,
20190802T204542+0900,1,13,8.6,1,7.3,6,1,,,0,,,-50,,25.044849,121.521616,,2,8,2.8,48.7,,
,,,8.6,,5.3,5,1,,,0,,,,,,,,,,,,,
20190802T204543+0900,1,13,7.2,1,4.4,5,1,,,0,,,-50,,25.044862,121.521621,,2,7,4.9,48.5,,
,,,7.2,,3.5,2,1,,,0,,,,,,,,,,,,,
20190802T204544+0900,1,13,2.8,1,2.1,2,1,,,0,,,-50,,25.044871,121.521625,,2,5,8.6,48.5,,
,,,2.8,,0,1,1,,,0,,,,,,,,,,,,,
20190802T204545+0900,1,13,1.4,1,0,1,1,,,0,,,-50,,25.044874,121.521626,,2,5,8.6,48.4,,
,,,1.4,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204547+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,3,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204548+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,8.6,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204549+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204550+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204551+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204552+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204553+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204554+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204555+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204556+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204557+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204558+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204559+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,7,2.3,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204559+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,7,2.3,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204600+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204602+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204602+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204603+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204604+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204605+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204606+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204607+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204608+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204609+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204610+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204611+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204613+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,2.7,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204614+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,2.7,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204615+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,2.4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204616+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,5.5,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204617+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,5.5,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204617+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204618+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204620+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,5.5,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204621+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,5.5,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204622+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,5.5,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204623+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,5.5,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204623+0900,6,13,0,1,0,0,1,,,0,,-50,,,25.044874,121.521626,,1,0,50,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204624+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,4.1,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204626+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,5,4.1,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204627+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204628+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204629+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,6,4,48.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204630+0900,1,13,0,1,0,0,1,,,0,,,-50,,25.044874,121.521626,,2,7,2.5,48.4,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T204631+0900,1,13,0,1,0,0,0,,,0,,,-50,,25.044874,121.521626,,2,7,2.5,48.4,,
,,,0,,2.7,1,1,,,0,,,,,,,,,,,,,
20190802T204632+0900,1,12,1.4,1,3,1,1,,,1,,,-50,,25.04489,121.521624,,2,6,3.9,49,,
,,,1.4,,1.9,3,1,,,1,,,,,,,,,,,,,
20190802T204632+0900,1,12,4.3,1,1.9,3,1,,,0,,,-50,,25.044895,121.521625,,2,6,3.9,49.2,,
,,,4.3,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204634+0900,1,12,0,1,0,0,1,,,0,,,-50,,25.044899,121.52163,,2,6,3.9,49,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204635+0900,1,12,0,1,0,0,1,,,0,,,-50,,25.044899,121.52163,,2,6,3.9,49,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T204635+0900,1,12,0,1,0,0,0,,,0,,,-50,,25.044899,121.52163,,2,6,3.9,49,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
20190802T204636+0900,1,12,0,1,0,0,0,,,0,,,-50,,25.044899,121.52163,,2,7,2.5,49,,
,,,0,,0,1,0,,,0,,,,,,,,,,,,,
20190802T204637+0900,1,12,1.4,1,0,1,0,,,0,,,-50,,25.044899,121.52163,,2,8,2.2,49,,
,,,1.4,,5.5,4,4,,,0,,,,,,,,,,,,,
20190802T204639+0900,1,11,5.7,1,6.6,4,0,,,1,,,-50,,25.044923,121.521639,,2,7,3.3,49,,
,,,5.7,,7.1,5,0,,,1,,,,,,,,,,,,,
20190802T204640+0900,1,11,7.2,1,8.4,5,4,,,0,,,-50,,25.044943,121.521645,,2,8,2.7,49,,
,,,7.2,,10.7,7,4,,,0,,,,,,,,,,,,,
20190802T204641+0900,1,10,10.1,1,11.7,7,1,,,1,,,-50,,25.044971,121.521653,,2,8,2.7,49.2,,
,,,10.1,,11,8,5,,,1,,,,,,,,,,,,,
20190802T204641+0900,1,10,11.5,1,11,8,5,,,0,,,-50,,25.044987,121.521657,,2,9,2.7,49.2,,
,,,11.5,,9.7,7,1,,,0,,,,,,,,,,,,,
20190802T204642+0900,1,10,10.1,1,9.1,7,1,,,0,,,-50,,25.045014,121.521664,,2,11,1.7,49.2,,
,,,10.1,,8.5,7,5,,,0,,,,,,,,,,,,,
20190802T204643+0900,1,11,10.1,1,7.7,7,4,,,1,,,-50,,25.045038,121.52167,,2,10,1.8,49.4,,
,,,10.1,,7.6,5,0,,,1,,,,,,,,,,,,,
20190802T204644+0900,1,12,7.2,1,7.8,5,4,,,1,,,-50,,25.04506,121.521677,,2,11,1.7,49.4,,
,,,7.2,,7.7,6,4,,,1,,,,,,,,,,,,,
20190802T204645+0900,1,13,8.6,1,8.3,6,1,,,1,,,-50,,25.045081,121.521684,,2,11,2,49.4,,
,,,8.6,,9.4,6,1,,,1,,,,,,,,,,,,,
20190802T204646+0900,1,14,8.6,1,9.2,6,5,,,1,,,-50,,25.045105,121.521691,,2,11,2,49.4,,
,,,8.6,,8,6,5,,,1,,,,,,,,,,,,,
20190802T204647+0900,1,14,8.6,1,7.3,6,1,,,0,,,-50,,25.045127,121.521698,,2,12,1.6,49.2,,
,,,8.6,,6.7,5,5,,,0,,,,,,,,,,,,,
20190802T204648+0900,1,12,7.2,1,6,5,4,,,2,,,-50,,25.045146,121.521701,,2,12,2,49.2,,
,,,7.2,,4.6,3,0,,,2,,,,,,,,,,,,,
20190802T204649+0900,1,11,4.3,1,4.1,3,0,,,1,,,-50,,25.04516,121.521703,,2,12,2,49.2,,
,,,4.3,,4.5,5,4,,,1,,,,,,,,,,,,,
20190802T204650+0900,1,6,7.2,1,6.7,5,4,,,5,,,-50,,25.045173,121.521705,,2,12,1.6,49,,
,,,7.2,,9.3,7,0,,,5,,,,,,,,,,,,,
20190802T204651+0900,1,353,10.1,1,11.6,7,1,,,13,,,-50,,25.045198,121.521703,,2,12,1.7,49,,
,,,10.1,,12.3,9,1,,,13,,,,,,,,,,,,,
20190802T204652+0900,1,344,13,1,11.9,9,0,,,9,,,-50,,25.04523,121.521694,,2,12,1.9,49,,
,,,13,,10.9,8,0,,,9,,,,,,,,,,,,,
20190802T204653+0900,1,341,11.5,1,10.4,8,0,,,3,,,-50,,25.045257,121.521684,,2,12,1.6,49,,
,,,11.5,,10,7,0,,,3,,,,,,,,,,,,,
20190802T204654+0900,1,331,10.1,1,9.5,7,0,,,10,,,-50,,25.045281,121.521671,,2,12,1.8,48.9,,
,,,10.1,,10.3,9,0,,,10,,,,,,,,,,,,,
20190802T204655+0900,1,316,13,1,11.2,9,0,,,15,,,-50,,25.045302,121.521652,,2,11,2,48.7,,
,,,13,,13.2,10,0,,,15,,,,,,,,,,,,,
20190802T204656+0900,1,297,14.4,1,15.4,10,0,,,19,,,-50,,25.045323,121.521619,,2,11,1.9,48.7,,
,,,14.4,,17.7,13,0,,,19,,,,,,,,,,,,,
20190802T204657+0900,1,282,18.7,1,19.9,13,0,,,15,,,-50,,25.045337,121.52157,,2,12,1.4,48.7,,
,,,18.7,,22.2,17,0,,,15,,,,,,,,,,,,,
20190802T204658+0900,1,281,24.5,1,24.1,17,0,,,1,,,-50,,25.045349,121.521509,,2,12,1.4,49,,
,,,24.5,,25.4,19,0,,,1,,,,,,,,,,,,,
20190802T204659+0900,1,282,27.4,1,26.8,19,0,,,1,,,-50,,25.045364,121.521441,,2,11,1.7,49.2,,
,,,27.4,,27.3,20,0,,,1,,,,,,,,,,,,,
20190802T204700+0900,1,282,28.8,1,27.4,20,0,,,0,,,-50,,25.045379,121.521366,,2,11,1.6,49.2,,
,,,28.8,,27.7,20,0,,,0,,,,,,,,,,,,,
20190802T204701+0900,1,282,28.8,1,29.1,20,0,,,0,,,-50,,25.045392,121.521289,,2,12,1.4,49.2,,
,,,28.8,,30.6,22,1,,,0,,,,,,,,,,,,,
20190802T204702+0900,1,281,31.7,1,32,22,1,,,1,,,-50,,25.045408,121.521207,,2,12,1.8,49.2,,
,,,31.7,,32.2,22,1,,,1,,,,,,,,,,,,,
20190802T204703+0900,1,281,31.7,1,30,22,1,,,0,,,-50,,25.045424,121.521123,,2,12,1.8,49.2,,
,,,31.7,,27.2,19,1,,,0,,,,,,,,,,,,,
20190802T204704+0900,1,281,27.4,1,25.4,19,1,,,0,,,-50,,25.045438,121.521049,,2,10,1.9,49,,
,,,27.4,,23.8,16,1,,,0,,,,,,,,,,,,,
20190802T204705+0900,1,281,23.1,1,22.1,16,1,,,0,,,-50,,25.045451,121.520984,,2,12,1.9,49,,
,,,23.1,,20.5,14,1,,,0,,,,,,,,,,,,,
20190802T204706+0900,1,282,20.2,1,19.3,14,1,,,1,,,-50,,25.045462,121.520928,,2,12,2.1,48.9,,
,,,20.2,,18.5,13,1,,,1,,,,,,,,,,,,,
20190802T204707+0900,1,282,18.7,1,17.1,13,1,,,0,,,-50,,25.045472,121.520878,,2,12,1.9,48.5,,
,,,18.7,,14.9,10,1,,,0,,,,,,,,,,,,,
20190802T204708+0900,1,282,14.4,1,12.7,10,1,,,0,,,-50,,25.045479,121.520838,,2,11,1.9,48.4,,
,,,14.4,,11.1,8,1,,,0,,,,,,,,,,,,,
20190802T204709+0900,1,282,11.5,1,9.9,8,1,,,0,,,-50,,25.045486,121.520808,,2,11,1.9,48,,
,,,11.5,,9.4,6,1,,,0,,,,,,,,,,,,,
20190802T204710+0900,1,282,8.6,1,9.1,6,1,,,0,,,-50,,25.045491,121.520782,,2,11,1.7,47.9,,
,,,8.6,,8.9,7,1,,,0,,,,,,,,,,,,,
20190802T204711+0900,1,282,10.1,1,8.7,7,1,,,0,,,-50,,25.045496,121.520757,,2,10,1.9,47.5,,
,,,10.1,,8.7,6,1,,,0,,,,,,,,,,,,,
20190802T204712+0900,1,282,8.6,1,8.6,6,1,,,0,,,-50,,25.045501,121.520733,,2,9,2,47.2,,
,,,8.6,,8.5,6,1,,,0,,,,,,,,,,,,,
20190802T204713+0900,1,282,8.6,1,8.6,6,1,,,0,,,-50,,25.045506,121.520709,,2,9,2.3,46.9,,
,,,8.6,,8.7,7,1,,,0,,,,,,,,,,,,,
20190802T204714+0900,1,282,10.1,1,8.7,7,1,,,0,,,-50,,25.045511,121.520684,,2,9,2,46.5,,
,,,10.1,,8.7,6,1,,,0,,,,,,,,,,,,,
20190802T204715+0900,1,282,8.6,1,8.6,6,1,,,0,,,-50,,25.045517,121.520659,,2,9,2,46.2,,
,,,8.6,,8.5,6,1,,,0,,,,,,,,,,,,,
20190802T204716+0900,1,282,8.6,1,8.2,6,1,,,0,,,-50,,25.045522,121.520634,,2,9,2,45.9,,
,,,8.6,,8.4,6,1,,,0,,,,,,,,,,,,,
20190802T204717+0900,1,281,8.6,1,8.4,6,1,,,1,,,-50,,25.045527,121.52061,,2,10,1.7,45.5,,
,,,8.6,,8.2,6,1,,,1,,,,,,,,,,,,,
20190802T204718+0900,1,282,8.6,1,8.2,6,1,,,1,,,-50,,25.045532,121.520586,,2,11,1.7,45.2,,
,,,8.6,,8.1,6,1,,,1,,,,,,,,,,,,,
20190802T204719+0900,1,282,8.6,1,8.2,6,1,,,0,,,-50,,25.045536,121.520562,,2,11,1.9,44.9,,
,,,8.6,,8.2,6,1,,,0,,,,,,,,,,,,,
20190802T204720+0900,1,282,8.6,1,8.4,6,1,,,0,,,-50,,25.045541,121.520537,,2,10,1.9,44.5,,
,,,8.6,,8.3,6,1,,,0,,,,,,,,,,,,,
20190802T204721+0900,1,282,8.6,1,8.2,6,1,,,0,,,-50,,25.045546,121.520513,,2,10,1.9,44.2,,
,,,8.6,,8.1,6,1,,,0,,,,,,,,,,,,,
20190802T204722+0900,1,282,8.6,1,8.1,6,1,,,0,,,-50,,25.045551,121.52049,,2,10,1.9,43.9,,
,,,8.6,,8,6,1,,,0,,,,,,,,,,,,,
20190802T204723+0900,1,281,8.6,1,7.4,6,1,,,1,,,-50,,25.045556,121.520467,,2,11,1.7,43.5,,
,,,8.6,,6.2,5,1,,,1,,,,,,,,,,,,,
20190802T204724+0900,1,281,7.2,1,5.4,5,1,,,0,,,-50,,25.04556,121.520449,,2,10,1.7,43.2,,
,,,7.2,,5,3,1,,,0,,,,,,,,,,,,,
20190802T204725+0900,1,281,4.3,1,3.9,3,1,,,0,,,-50,,25.045563,121.520434,,2,9,1.8,42.9,,
,,,4.3,,2.9,2,1,,,0,,,,,,,,,,,,,
20190802T204726+0900,1,281,2.8,1,2,2,1,,,0,,,-50,,25.045566,121.520424,,2,10,1.9,42.5,,
,,,2.8,,1.3,1,1,,,0,,,,,,,,,,,,,
20190802T204727+0900,1,281,1.4,1,0,1,1,,,0,,,-50,,25.045568,121.520419,,2,10,1.7,42.4,,
,,,1.4,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204728+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,9,1.8,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204729+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,8,2.1,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204730+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,8,2.1,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204731+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,8,2.1,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204732+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,11,1.7,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204733+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,12,1.7,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204734+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,10,2,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204736+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,8,2.1,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204736+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,9,2,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204737+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,9,1.8,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204738+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,9,1.8,42.4,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204740+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520418,,2,9,1.8,42.4,,
,,,0,,0,1,1,,,0,,,,,,,,,,,,,
20190802T204741+0900,1,281,1.4,1,0,1,1,,,0,,,-50,,25.045569,121.520415,,2,9,1.9,42.2,,
,,,1.4,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204741+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,8,2.2,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204742+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,8,2.2,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204743+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,8,2.2,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204745+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,8,2.5,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204745+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,8,2.5,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204747+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,8,2.2,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204747+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,7,2.3,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204748+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,9,2.2,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204749+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,9,1.9,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204750+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,9,1.9,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204751+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,9,1.9,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204752+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,10,1.9,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204753+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,10,1.9,42,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204754+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520414,,2,10,1.9,42,,
,,,0,,1.2,1,1,,,0,,,,,,,,,,,,,
20190802T204755+0900,1,281,1.4,1,0,1,1,,,0,,,-50,,25.045569,121.520407,,2,9,2.5,41.9,,
,,,1.4,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204756+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,9,1.9,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204757+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,8,2.7,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204758+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,10,1.8,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204759+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,10,1.7,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204800+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,8,2.2,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204801+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,10,2.3,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204802+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,9,2,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204803+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,9,2,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204804+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,9,2,41.9,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204805+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.045569,121.520406,,2,10,1.9,41.9,,
,,,0,,0,1,1,,,0,,,,,,,,,,,,,
20190802T204806+0900,1,281,1.4,1,0,1,1,,,0,,,-50,,25.045569,121.520405,,2,9,2,41.7,,
,,,1.4,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204807+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.04557,121.520402,,2,9,2.1,41.5,,
,,,0,,0,0,1,,,0,,,,,,,,,,,,,
20190802T204808+0900,1,281,0,1,0,0,1,,,0,,,-50,,25.04557,121.520402,,2,9,2,41.5,,
,,,0,,0,0,0,,,0,,,,,,,,,,,,,
